ticker,rank,score,annualized_slope,r_squared,m1,m2,m3,m4,m5,m6,m7,m8,all_pass,close,sma50,sma150,sma200,dist_from_52w_high_pct,ret_5d,dist_from_10d_high,pullback
WSM,395,-19.22,-37.59,0.5112,False,False,True,False,False,False,True,False,False,173.65,184.49,190.89,192.18,-21.0,-5.33,-6.9,False
CLX,396,-19.25,-45.45,0.4236,False,False,False,False,False,False,False,False,False,91.17,100.76,105.88,108.96,-30.1,-1.02,-1.1,False
CCL,397,-19.4,-45.91,0.4226,False,False,False,False,False,False,False,False,False,25.2,26.19,28.07,28.6,-25.5,-6.67,-8.4,False
CRL,398,-19.76,-50.37,0.3922,False,True,True,False,False,False,False,False,False,159.12,169.63,181.82,176.22,-29.8,-12.42,-14.2,False
ZTS,399,-20.07,-50.49,0.3975,False,False,False,False,False,False,False,False,False,75.48,112.66,122.09,128.44,-55.0,-13.55,-33.9,False
SCHW,400,-21.08,-31.52,0.6687,False,True,False,False,False,False,True,False,False,89.44,92.68,95.15,94.92,-16.0,0.29,-2.9,False
SPGI,401,-21.73,-47.04,0.4619,False,False,False,False,False,False,False,False,False,403.92,428.3,468.53,483.76,-28.0,-5.78,-5.8,False
LLY,402,-22.01,-37.76,0.5827,True,True,True,False,True,True,True,False,False,1006.7,939.74,979.39,918.71,-9.2,3.26,-0.9,False
J,403,-22.11,-35.62,0.6208,False,False,False,False,False,False,False,False,False,112.76,127.15,137.28,139.66,-31.1,-8.15,-17.4,False
MOS,404,-22.12,-44.1,0.5015,False,False,False,False,False,False,False,False,False,22.68,25.01,26.0,27.73,-38.5,-1.0,-3.7,False
SOLV,405,-22.4,-43.47,0.5153,True,True,False,False,True,False,True,False,False,74.42,67.86,74.15,73.8,-13.6,3.87,-0.9,False
RVTY,406,-22.72,-46.52,0.4884,True,True,False,False,True,False,True,False,False,96.38,90.02,96.36,94.23,-18.1,-2.5,-4.6,True
MMM,407,-23.18,-37.32,0.6211,False,True,False,False,False,False,True,False,False,145.12,147.28,158.03,156.77,-16.5,0.95,-1.3,False
PAYX,408,-23.36,-39.11,0.5973,False,False,False,False,False,False,False,False,False,88.83,91.16,102.02,109.07,-42.1,-4.55,-4.5,False
CTAS,409,-23.73,-38.65,0.614,False,False,False,False,False,False,False,False,False,165.95,177.61,185.62,191.41,-26.6,-2.41,-2.4,False
WFC,410,-23.77,-40.14,0.5922,False,True,False,False,False,False,True,False,False,73.79,79.03,84.6,83.28,-22.6,-6.25,-8.2,False
BAX,411,-24.02,-46.33,0.5185,False,False,False,False,True,False,False,False,False,17.78,17.4,19.1,20.21,-43.5,1.66,-1.2,False
MTD,412,-24.69,-43.85,0.5631,False,True,True,False,False,False,False,False,False,1041.91,1247.23,1352.3,1333.0,-30.8,-21.02,-21.5,False
HOOD,413,-24.98,-62.88,0.3973,False,False,False,False,True,True,False,False,False,80.7,76.54,101.54,105.39,-47.1,5.79,-0.1,False
HRL,414,-25.59,-40.15,0.6375,False,False,False,False,False,False,False,False,False,20.0,21.62,22.65,23.34,-33.4,-3.61,-6.2,False
LOW,415,-26.33,-43.12,0.6106,False,False,True,False,False,False,True,False,False,223.61,237.41,246.26,247.27,-21.8,-3.15,-4.2,False
TYL,416,-26.78,-53.83,0.4974,False,False,False,False,False,False,False,False,False,299.08,337.44,402.97,440.16,-51.1,-9.67,-10.9,False
TAP,417,-26.86,-42.51,0.6318,False,False,False,False,False,False,False,False,False,40.81,43.19,45.61,46.08,-25.5,-5.38,-5.4,False
AVY,418,-27.08,-40.05,0.6761,False,True,False,False,False,False,True,False,False,159.11,168.27,175.62,173.18,-19.0,-3.88,-4.5,False
VLTO,419,-27.6,-36.96,0.7468,False,False,False,False,False,False,True,False,False,85.27,89.02,95.73,98.37,-22.0,-3.9,-3.9,False
AOS,420,-27.62,-48.16,0.5734,False,False,False,False,False,False,False,False,False,57.97,64.09,67.69,68.51,-27.6,-3.75,-5.1,False
VRSK,421,-27.79,-49.82,0.5579,False,False,False,False,False,False,False,False,False,156.84,184.51,204.73,218.29,-50.8,-10.22,-13.4,False
SYK,422,-27.86,-44.12,0.6314,False,False,False,False,False,False,True,False,False,305.51,328.32,351.8,358.47,-23.7,3.83,0.0,False
UAL,423,-28.48,-49.75,0.5725,False,True,True,False,True,True,True,False,False,96.02,93.4,101.45,100.99,-18.3,-3.69,-4.0,True
AJG,424,-28.7,-46.08,0.6227,False,False,False,False,False,False,False,False,False,197.68,212.98,237.77,252.36,-42.8,-2.11,-5.0,False
ROL,425,-28.73,-41.17,0.6977,False,True,False,False,False,False,True,False,False,53.42,54.49,57.88,57.6,-18.0,-1.45,-2.2,False
DASH,426,-28.92,-55.37,0.5223,False,False,False,False,False,False,False,False,False,153.7,165.24,198.75,213.47,-45.4,-10.3,-12.6,False
COF,427,-29.25,-50.15,0.5832,False,False,False,False,False,False,False,False,False,185.79,188.71,210.61,212.25,-27.7,-3.53,-3.9,False
CAG,428,-29.53,-54.67,0.5403,False,False,False,False,False,False,False,False,False,13.67,14.94,16.41,16.75,-35.7,-4.81,-4.8,False
ARES,429,-29.55,-64.7,0.4568,False,False,False,False,True,True,False,False,False,128.53,111.72,136.47,145.55,-31.5,4.37,0.0,False
COR,430,-30.41,-50.53,0.6018,False,True,False,False,False,False,False,False,False,261.11,315.22,337.23,326.6,-30.2,2.13,-14.6,False
HD,431,-30.71,-43.55,0.7053,False,False,False,False,False,False,False,False,False,304.35,331.88,354.4,364.85,-27.2,-5.67,-6.0,False
TDG,432,-31.69,-44.7,0.709,False,False,False,False,False,False,True,False,False,1178.82,1202.88,1288.79,1295.58,-22.3,-5.09,-5.1,False
GDDY,433,-31.72,-53.42,0.5938,False,False,False,False,True,False,False,False,False,84.97,84.88,105.98,115.73,-55.3,-5.33,-6.6,True
WTW,434,-32.84,-46.06,0.7131,False,False,False,False,False,False,False,False,False,247.64,282.14,306.74,312.66,-28.8,-4.04,-4.8,False
DPZ,435,-32.88,-46.45,0.7078,False,False,False,False,False,False,False,False,False,304.01,361.61,391.9,403.92,-37.9,-8.58,-10.0,False
DXCM,436,-33.0,-45.05,0.7326,False,False,False,False,False,False,False,False,False,57.82,63.41,65.98,68.29,-35.4,-5.07,-5.8,False
ADP,437,-33.06,-50.63,0.6528,False,False,False,False,True,False,False,False,False,208.37,206.21,235.39,249.76,-34.6,-2.67,-2.7,True
OTIS,438,-33.52,-45.51,0.7365,False,False,False,False,False,False,False,False,False,73.06,79.35,85.88,86.27,-26.7,-5.69,-5.7,False
EFX,439,-34.09,-48.95,0.6964,False,False,False,False,False,False,False,False,False,157.72,180.58,200.88,212.25,-43.3,-10.19,-10.3,False
A,440,-34.1,-49.42,0.6901,False,True,False,False,False,False,False,False,False,113.26,114.97,130.98,129.02,-27.7,-4.54,-4.5,False
UHS,441,-35.0,-53.31,0.6565,False,True,False,False,False,False,False,False,False,170.67,180.29,205.67,200.58,-30.0,0.06,-0.2,False
PTC,442,-35.14,-46.2,0.7607,False,False,False,False,False,False,False,False,False,139.85,144.24,164.29,175.23,-35.4,-5.28,-5.3,False
ISRG,443,-35.23,-45.72,0.7707,False,True,False,False,False,False,False,False,False,428.06,464.37,509.41,497.32,-27.8,-5.61,-6.5,False
INTU,444,-35.41,-65.98,0.5367,False,False,False,False,False,False,False,False,False,378.29,412.75,528.36,568.91,-52.8,-7.0,-7.1,False
IQV,445,-35.79,-64.39,0.5559,False,True,False,False,True,False,False,False,False,170.68,169.64,199.22,196.5,-30.1,-4.46,-4.5,True
CMG,446,-35.97,-48.69,0.7387,False,False,False,False,False,False,False,False,False,32.09,33.54,35.8,37.18,-44.9,-3.55,-3.5,False
XYL,447,-36.13,-45.96,0.786,False,False,False,False,False,False,False,False,False,109.44,120.41,133.19,135.32,-28.0,-5.36,-7.7,False
POOL,448,-36.36,-58.44,0.6223,False,False,False,False,False,False,False,False,False,175.24,207.67,236.44,255.23,-46.9,-7.98,-15.8,False
ADBE,449,-37.06,-53.94,0.6871,False,False,False,False,False,False,False,False,False,237.01,248.21,294.26,308.75,-43.7,-7.6,-7.6,False
CRM,450,-37.22,-57.26,0.6499,False,False,False,False,False,False,False,False,False,167.58,184.15,217.15,223.88,-42.0,-10.07,-10.4,False
TECH,451,-37.98,-58.4,0.6503,False,True,False,False,False,False,False,False,False,44.74,53.26,58.96,57.77,-37.2,-12.12,-21.1,False
GEN,452,-38.12,-58.36,0.6533,False,False,False,False,True,False,False,False,False,23.18,20.13,23.79,25.15,-26.9,14.81,-0.5,False
ALLE,453,-38.85,-50.79,0.7649,False,False,False,False,False,False,False,False,False,131.14,142.31,157.39,160.79,-26.8,-4.14,-4.1,False
ARE,454,-39.35,-53.77,0.7319,False,False,False,False,True,False,False,False,False,46.17,46.11,51.65,58.07,-44.7,1.29,-2.3,False
GPC,455,-39.37,-61.3,0.6422,False,False,False,False,False,False,False,False,False,97.19,106.2,121.01,124.36,-34.3,-7.66,-7.9,False
NVR,456,-40.06,-53.62,0.7472,False,False,False,False,False,False,False,False,False,5680.61,6495.41,7164.04,7393.12,-33.5,-5.46,-7.7,False
TMO,457,-40.19,-56.12,0.7162,False,True,True,False,False,False,False,False,False,448.21,485.8,540.54,526.52,-29.8,-5.53,-5.5,False
JKHY,458,-40.7,-50.61,0.8043,False,True,False,False,False,False,False,False,False,134.03,156.05,165.52,163.49,-30.2,-8.22,-13.0,False
CPRT,459,-40.82,-51.78,0.7883,False,False,False,False,False,False,False,False,False,32.65,33.65,38.06,40.25,-48.9,-3.63,-3.8,False
NCLH,460,-40.83,-59.88,0.6818,False,False,False,False,False,False,False,False,False,15.93,19.02,20.77,21.79,-40.9,-7.49,-15.3,False
RMD,461,-41.02,-51.06,0.8033,False,False,False,False,False,False,False,False,False,202.46,223.63,243.9,252.2,-30.7,-2.14,-3.4,False
IT,462,-41.87,-71.42,0.5863,False,False,False,False,False,False,False,False,False,140.65,154.88,198.75,212.68,-68.7,-10.86,-11.3,False
FIS,463,-42.15,-60.12,0.7011,False,False,False,False,False,False,False,False,False,41.81,47.24,56.35,59.24,-48.2,-11.51,-11.6,False
IP,464,-42.24,-62.73,0.6734,False,False,False,False,False,False,False,False,False,31.6,35.16,39.3,41.0,-41.4,-4.47,-5.7,False
STE,465,-42.26,-50.43,0.838,False,False,False,False,False,False,True,False,False,215.98,219.55,241.69,241.93,-19.4,1.07,0.0,False
AXON,466,-43.33,-73.0,0.5936,False,False,False,False,False,False,False,False,False,388.19,432.05,528.73,585.75,-55.4,-9.07,-9.1,False
ULTA,467,-43.52,-62.08,0.7011,False,True,True,False,False,False,False,False,False,498.28,544.48,581.3,567.72,-29.5,-5.37,-6.9,False
BRO,468,-43.95,-55.61,0.7903,False,False,False,False,False,False,False,False,False,55.78,64.64,73.83,78.72,-50.4,-3.63,-3.6,False
ERIE,469,-44.06,-54.0,0.816,False,False,False,False,False,False,False,False,False,213.31,239.11,270.53,286.57,-41.8,-1.59,-3.6,False
IBM,470,-44.53,-58.04,0.7672,False,True,False,False,False,False,False,False,False,218.37,238.72,271.9,266.99,-29.8,-4.9,-5.3,False
GEHC,471,-46.01,-58.22,0.7903,False,True,False,False,False,False,False,False,False,62.67,69.39,76.27,75.73,-28.9,2.17,-1.3,False
IDXX,472,-47.21,-54.07,0.8731,False,True,True,False,False,False,False,False,False,532.86,572.73,643.35,641.64,-30.5,-6.88,-8.0,False
PNR,473,-47.31,-58.12,0.814,False,False,False,False,False,False,False,False,False,74.88,86.05,98.04,100.31,-33.0,-5.17,-6.3,False
DG,474,-47.45,-62.64,0.7576,False,True,True,False,False,False,False,False,False,105.05,121.96,125.19,120.42,-32.4,-9.81,-10.2,False
MDT,475,-47.55,-54.81,0.8675,False,True,False,False,False,False,False,False,False,76.97,84.44,92.72,92.37,-25.8,-1.27,-3.8,False
CPB,476,-47.87,-64.5,0.7421,False,False,False,False,False,False,False,False,False,20.12,21.22,25.75,27.1,-40.3,-5.32,-5.3,False
LEN,477,-48.22,-64.12,0.7521,False,False,False,False,False,False,False,False,False,85.25,90.83,108.08,112.8,-39.3,-2.84,-5.8,False
VEEV,478,-48.83,-63.4,0.7702,False,False,False,False,False,False,False,False,False,156.25,171.6,215.04,231.98,-49.0,-7.13,-8.9,False
GIS,479,-49.43,-62.99,0.7847,False,False,False,False,False,False,False,False,False,33.13,36.31,42.3,43.64,-36.5,-7.22,-7.2,False
ABT,480,-49.88,-60.41,0.8256,False,False,False,False,False,False,False,False,False,84.9,98.44,113.34,117.54,-37.3,-2.43,-5.1,False
MKC,481,-50.65,-67.82,0.7468,False,False,False,False,False,False,False,False,False,46.51,52.52,61.3,62.76,-38.3,-2.9,-7.4,False
NOW,482,-51.01,-69.41,0.7349,False,False,False,False,False,False,False,False,False,90.5,100.24,132.99,145.3,-56.7,-3.3,-3.3,False
COO,483,-53.28,-62.64,0.8507,False,True,False,False,False,False,False,False,False,60.38,68.22,74.93,73.6,-28.4,-1.19,-3.2,False
EL,484,-54.01,-77.48,0.6971,False,True,False,False,True,False,False,False,False,80.83,79.5,95.07,93.48,-32.2,-5.23,-6.7,True
TTD,485,-54.57,-77.02,0.7085,False,False,False,False,False,False,False,False,False,20.41,23.45,33.21,38.85,-77.3,-13.11,-17.1,False
DHR,486,-55.58,-61.32,0.9065,False,True,False,False,False,False,False,False,False,164.54,186.05,209.38,206.87,-31.9,-6.33,-6.3,False
TSCO,487,-56.25,-76.21,0.738,False,False,False,False,False,False,False,False,False,30.49,41.84,49.26,51.57,-50.9,-3.94,-9.9,False
BR,488,-56.26,-65.44,0.8597,False,False,False,False,False,False,False,False,False,143.37,163.14,196.3,209.07,-45.5,-6.23,-7.7,False
LULU,489,-57.74,-69.55,0.8302,False,False,False,False,False,False,False,False,False,121.06,152.24,173.57,176.54,-63.9,-9.38,-9.4,False
DLTR,490,-58.97,-67.28,0.8764,False,True,False,False,False,False,False,False,False,89.97,103.56,112.43,110.33,-36.3,-7.02,-7.0,False
LDOS,491,-59.79,-66.39,0.9005,False,False,False,False,False,False,False,False,False,125.55,154.48,175.97,177.04,-36.8,-4.35,-15.9,False
WDAY,492,-62.59,-77.94,0.803,False,False,False,False,False,False,False,False,False,118.75,127.7,177.53,190.67,-56.8,-9.27,-9.3,False
FICO,493,-62.88,-76.94,0.8172,False,False,False,False,False,False,False,False,False,1076.93,1093.78,1438.75,1452.28,-51.2,-4.56,-4.6,False
APTV,494,-64.68,-72.59,0.8911,False,False,False,False,False,False,False,False,False,57.56,63.29,74.3,75.41,-35.1,0.79,-4.8,False
BLDR,495,-65.48,-79.12,0.8275,False,False,False,False,False,False,False,False,False,73.58,84.1,103.29,110.79,-50.7,-7.34,-8.1,False
ACN,496,-66.3,-76.12,0.8711,False,False,False,False,False,False,False,False,False,163.99,189.46,229.64,233.79,-48.6,-8.99,-9.1,False
NKE,497,-68.2,-76.95,0.8862,False,False,False,False,False,False,False,False,False,42.02,47.92,58.35,62.01,-46.0,-5.38,-5.4,False
CTSH,498,-69.52,-77.87,0.8927,False,True,False,False,False,False,False,False,False,46.05,58.21,69.6,69.46,-46.6,-11.34,-12.2,False
BSX,499,-74.88,-80.37,0.9317,False,False,False,False,False,False,False,False,False,53.55,63.36,82.84,87.73,-50.5,-5.34,-5.8,False
PODD,500,-75.0,-81.08,0.9251,False,False,False,False,False,False,False,False,False,148.68,199.82,261.06,276.21,-57.9,-7.31,-15.1,False
CSGP,501,-79.2,-85.93,0.9217,False,False,False,False,False,False,False,False,False,31.85,39.3,55.68,63.87,-67.1,-8.95,-10.0,False
EPAM,502,-79.24,-89.24,0.888,False,True,False,False,False,False,False,False,False,89.69,125.69,163.94,162.84,-59.5,-13.96,-20.2,False
